Designator,Mid X,Mid Y,Rotation,Layer
H1,109.0,-111.0,0.0,top
H2,156.0,-92.0,0.0,top
J1,148.0,-111.0,0.0,top
J2,133.0,-111.0,0.0,top
J3,118.0,-111.0,0.0,top
J5,147.1,-96.285,0.0,bottom
J7,117.25,-96.285,0.0,bottom
J8,132.25,-96.285,0.0,bottom
