Designator,Mid X,Mid Y,Rotation,Layer
120Ω1,124.509619,-84.040381,135.0,bottom
D1,128.7,-87.05,180.0,top
H1,148.0,-77.0,0.0,top
H2,104.0,-96.0,0.0,top
J1,139.144044,-81.102346,0.0,top
J4,110.244044,-81.067346,0.0,top
R1,121.5,-84.75,90.0,top
R2,132.9,-85.5,90.0,top
U1,128.35,-81.25,90.0,top
