Designator,Mid X,Mid Y,Rotation,Layer
H1,113.5,-96.5,0.0,top
H2,158.5,-76.5,0.0,top
J1,152.9,-96.2,0.0,top
J2,137.9,-96.2,0.0,top
J3,122.9,-96.2,0.0,top
J5,143.675256,-81.046018,0.0,bottom
J6,129.675256,-81.096018,0.0,bottom
J7,118.275256,-81.066018,0.0,bottom
